2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start L63: Initial learning rate: 2.2961808030073203e-05
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start_model_summary L120: Total Parameters: 270226, Trainable Parameters: 270226
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Train Epoch: 1/30 ======================================================
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   7000
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   28
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Train Loss:        2.42055
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Train Perplexity:  11.25200
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Valid Epoch: 1/30 ======================================================
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py save_state L53: Saved checkpoint at epoch 1 to ./data/adder/checkpoints/2024-02-01_09-07-30/model_checkpoint_epoch_1.pt
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   2000
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   8
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Valid Loss:        1.72208
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Valid Perplexity:  5.59614
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L153: Correct/Total Samples:           0/1000
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L154: Eval Accuracy:                   0.0
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L157:
 epoch  batch_index  sample_index  equation generated  correct
     1            5            38 45+97=142  45+97=07    False
     1            5            39 66+17=083  66+17=07    False
     1            5            40 36+17=053  36+17=07    False
     1            5            41 92+74=166  92+74=07    False
     1            5            42 48+44=092  48+44=07    False
     1            5            43 34+17=051  34+17=07    False
     1            5            44 56+11=067  56+11=07    False
     1            5            45 77+23=100  77+23=07    False
     1            5            46 10+11=021  10+11=07    False
     1            5            47 32+65=097  32+65=07    False
     1            5            48 53+49=102  53+49=07    False
     1            5            49 68+86=154  68+86=07    False
     1            5            50 52+94=146  52+94=07    False
     1            5            51 97+71=168  97+71=07    False
     1            5            52 05+37=042  05+37=07    False
     1            5            53 58+75=133  58+75=07    False
     1            5            54 06+24=030  06+24=07    False
     1            5            55 15+44=059  15+44=07    False
     1            5            56 90+49=139  90+49=07    False
     1            5            57 50+37=087  50+37=07    False
     1            5            58 88+61=149  88+61=07    False
     1            5            59 21+57=078  21+57=07    False
     1            5            60 24+85=109  24+85=07    False
     1            5            61 01+66=067  01+66=07    False
     1            5            62 50+46=096  50+46=07    False
     1            5            63 76+65=141  76+65=07    False
     1            5            64 23+74=097  23+74=07    False
     1            5            65 76+16=092  76+16=07    False
     1            5            66 06+08=014  06+08=07    False
     1            5            67 69+25=094  69+25=07    False
     1            5            68 15+23=038  15+23=07    False
     1            5            69 41+02=043  41+02=07    False
     1            5            70 16+66=082  16+66=07    False
     1            5            71 59+94=153  59+94=07    False
     1            5            72 32+88=120  32+88=07    False
     1            5            73 46+21=067  46+21=07    False
     1            5            74 57+28=085  57+28=07    False
     1            5            75 00+31=031  00+31=07    False
     1            5            76 77+07=084  77+07=07    False
     1            5            77 28+70=098  28+70=07    False
     1            5            78 05+61=066  05+61=07    False
     1            5            79 22+09=031  22+09=07    False
     1            5            80 08+94=102  08+94=07    False
     1            5            81 40+11=051  40+11=07    False
     1            5            82 10+48=058  10+48=07    False
     1            5            83 27+56=083  27+56=07    False
     1            5            84 42+16=058  42+16=07    False
     1            5            85 69+43=112  69+43=07    False
     1            5            86 57+69=126  57+69=07    False
     1            5            87 18+86=104  18+86=07    False
     1            5            88 86+80=166  86+80=07    False
     1            5            89 30+85=115  30+85=07    False
     1            5            90 77+66=143  77+66=07    False
     1            5            91 39+64=103  39+64=07    False
     1            5            92 76+61=137  76+61=07    False
     1            5            93 42+61=103  42+61=07    False
     1            5            94 07+30=037  07+30=07    False
     1            5            95 35+93=128  35+93=07    False
     1            5            96 40+90=130  40+90=07    False
     1            5            97 08+91=099  08+91=07    False
     1            5            98 62+34=096  62+34=07    False
     1            5            99 86+49=135  86+49=07    False
     1            5           100 73+23=096  73+23=07    False
     1            5           101 87+35=122  87+35=07    False
     1            5           102 35+31=066  35+31=07    False
     1            5           103 07+13=020  07+13=07    False
     1            5           104 39+41=080  39+41=07    False
     1            5           105 44+63=107  44+63=07    False
     1            5           106 94+66=160  94+66=07    False
     1            5           107 49+54=103  49+54=07    False
     1            5           108 79+46=125  79+46=07    False
     1            5           109 53+12=065  53+12=07    False
     1            5           110 60+92=152  60+92=07    False
     1            5           111 25+60=085  25+60=07    False
     1            5           112 64+53=117  64+53=07    False
     1            5           113 41+02=043  41+02=07    False
     1            5           114 00+97=097  00+97=07    False
     1            5           115 12+52=064  12+52=07    False
     1            5           116 39+50=089  39+50=07    False
     1            5           117 87+21=108  87+21=07    False
     1            5           118 04+99=103  04+99=07    False
     1            5           119 19+75=094  19+75=07    False
     1            5           120 90+05=095  90+05=07    False
     1            5           121 54+39=093  54+39=07    False
     1            5           122 29+26=055  29+26=07    False
     1            5           123 82+95=177  82+95=07    False
     1            5           124 55+09=064  55+09=07    False
     1            5           125 02+62=064  02+62=07    False
     1            5           126 68+30=098  68+30=07    False
     1            5           127 99+16=115  99+16=07    False
     1            6             0 63+11=074  63+11=07    False
     1            6             1 42+92=134  42+92=07    False
     1            6             2 99+16=115  99+16=07    False
     1            6             3 50+31=081  50+31=07    False
     1            6             4 23+46=069  23+46=07    False
     1            6             5 45+73=118  45+73=07    False
     1            6             6 89+77=166  89+77=07    False
     1            6             7 45+78=123  45+78=07    False
     1            6             8 96+60=156  96+60=07    False
     1            6             9 74+61=135  74+61=07    False
     1            6            10 87+01=088  87+01=07    False
     1            6            11 63+88=151  63+88=07    False
     1            6            12 59+72=131  59+72=07    False
     1            6            13 17+96=113  17+96=07    False
     1            6            14 89+77=166  89+77=07    False
     1            6            15 24+69=093  24+69=07    False
     1            6            16 75+83=158  75+83=07    False
     1            6            17 50+54=104  50+54=07    False
     1            6            18 93+47=140  93+47=07    False
     1            6            19 20+55=075  20+55=07    False
     1            6            20 91+79=170  91+79=07    False
     1            6            21 15+13=028  15+13=07    False
     1            6            22 86+09=095  86+09=07    False
     1            6            23 29+58=087  29+58=07    False
     1            6            24 01+29=030  01+29=07    False
     1            6            25 65+48=113  65+48=07    False
     1            6            26 96+45=141  96+45=07    False
     1            6            27 58+69=127  58+69=07    False
     1            6            28 84+43=127  84+43=07    False
     1            6            29 90+38=128  90+38=07    False
     1            6            30 39+97=136  39+97=07    False
     1            6            31 74+84=158  74+84=07    False
     1            6            32 86+22=108  86+22=07    False
     1            6            33 01+86=087  01+86=07    False
     1            6            34 81+63=144  81+63=07    False
     1            6            35 80+94=174  80+94=07    False
     1            6            36 44+42=086  44+42=07    False
     1            6            37 72+60=132  72+60=07    False
     1            6            38 28+07=035  28+07=07    False
     1            6            39 69+54=123  69+54=07    False
     1            6            40 68+77=145  68+77=07    False
     1            6            41 90+16=106  90+16=07    False
     1            6            42 64+50=114  64+50=07    False
     1            6            43 46+88=134  46+88=07    False
     1            6            44 55+99=154  55+99=07    False
     1            6            45 31+97=128  31+97=07    False
     1            6            46 79+28=107  79+28=07    False
     1            6            47 81+43=124  81+43=07    False
     1            6            48 41+15=056  41+15=07    False
     1            6            49 38+77=115  38+77=07    False
     1            6            50 25+06=031  25+06=07    False
     1            6            51 01+93=094  01+93=07    False
     1            6            52 97+22=119  97+22=07    False
     1            6            53 71+84=155  71+84=07    False
     1            6            54 26+36=062  26+36=07    False
     1            6            55 60+92=152  60+92=07    False
     1            6            56 02+94=096  02+94=07    False
     1            6            57 31+58=089  31+58=07    False
     1            6            58 70+52=122  70+52=07    False
     1            6            59 19+42=061  19+42=07    False
     1            6            60 95+73=168  95+73=07    False
     1            6            61 21+25=046  21+25=07    False
     1            6            62 13+58=071  13+58=07    False
     1            6            63 62+28=090  62+28=07    False
     1            6            64 38+14=052  38+14=07    False
     1            6            65 66+75=141  66+75=07    False
     1            6            66 24+59=083  24+59=07    False
     1            6            67 97+66=163  97+66=07    False
     1            6            68 76+70=146  76+70=07    False
     1            6            69 08+40=048  08+40=07    False
     1            6            70 84+00=084  84+00=07    False
     1            6            71 54+73=127  54+73=07    False
     1            6            72 16+88=104  16+88=07    False
     1            6            73 99+47=146 99+47=107    False
